Penguin Capitalist - Historical Backtest Log
  BreakoutPenguin: BUY 1 SLV @ $73.07
  BreakoutPenguin: BUY 1 LIT @ $72.78
  BreakoutPenguin: BUY 1 SIL @ $104.25
  Moving Average Crossover: SELL 1 AAPL @ $259.10
  Moving Average Crossover: BUY 1 LIT @ $72.78
  Moving Average Crossover: BUY 1 SIL @ $104.25
  RandomPenguin: SELL 1 NVDA @ $186.91
  RandomPenguin: BUY 1 PLTR @ $134.90
  RandomPenguin: SELL 1 MSTR @ $129.57
  RandomPenguin: BUY 1 SLV @ $73.07
  RandomPenguin: SELL 1 SIL @ $104.05
  RandomPenguin2: BUY 1 NVDA @ $187.29
  RandomPenguin2: BUY 1 AAPL @ $259.62
  RandomPenguin2: SELL 1 AMD @ $201.79
  RandomPenguin2: SELL 1 BE @ $156.84
  RandomPenguin2: BUY 1 MSTR @ $129.83
  RandomPenguin2: BUY 1 TSLA @ $411.17
  RandomPenguin2: BUY 1 NVO @ $47.95
  RandomPenguin2: SELL 1 GLD @ $461.80
  RandomPenguin2: BUY 1 SLV @ $73.07
  RandomPenguin2: BUY 1 LIT @ $72.78
  TrendPenguin: SELL 1 NVDA @ $186.91
  TrendPenguin: SELL 1 AAPL @ $259.10
  TrendPenguin: SELL 1 PLTR @ $134.63
  TrendPenguin: SELL 1 MSTR @ $129.57
  TrendPenguin: SELL 1 MSFT @ $396.85
  TrendPenguin: SELL 1 TSLA @ $410.35
  TrendPenguin: SELL 1 NVO @ $47.85
  TrendPenguin: BUY 1 GLD @ $462.72
  TrendPenguin: BUY 1 SLV @ $73.07
  TrendPenguin: BUY 1 LIT @ $72.78
  TrendPenguin: BUY 1 SIL @ $104.25
  Volatility Breakout: SELL 1 NVDA @ $186.91
  Volatility Breakout: SELL 1 AAPL @ $259.10
  Volatility Breakout: SELL 1 AMD @ $201.79
  Volatility Breakout: SELL 1 MSFT @ $396.85
  Volatility Breakout: SELL 1 TSLA @ $410.35
  Volatility Breakout: SELL 1 NVO @ $47.85
  Volatility Breakout: SELL 1 GLD @ $461.80
  Volatility Breakout: BUY 1 LIT @ $72.78
  Volatility Breakout: BUY 1 SIL @ $104.25

Bar 31:
  BreakoutPenguin: SELL 1 NVDA @ $186.61
  BreakoutPenguin: SELL 1 PLTR @ $134.38
  BreakoutPenguin: SELL 1 MP @ $58.04
  BreakoutPenguin: BUY 1 GLD @ $462.46
  MeanReversionPenguin: BUY 1 NVDA @ $186.99
  MeanReversionPenguin: BUY 1 AAPL @ $259.39
  MeanReversionPenguin: BUY 1 TSLA @ $410.41
  Moving Average Crossover: SELL 1 NVDA @ $186.61
  Moving Average Crossover: SELL 1 MSFT @ $396.50
  RandomPenguin: BUY 1 NVDA @ $186.99
  RandomPenguin: SELL 1 PLTR @ $134.38
  RandomPenguin: SELL 1 MSTR @ $128.87
  RandomPenguin: SELL 1 GLD @ $461.54
  RandomPenguin: SELL 1 SLV @ $72.83
  RandomPenguin2: BUY 1 NVDA @ $186.99
  RandomPenguin2: SELL 1 AMD @ $201.53
  RandomPenguin2: BUY 1 MP @ $58.16
  RandomPenguin2: SELL 1 MSTR @ $128.87
  RandomPenguin2: BUY 1 MSFT @ $397.30
  RandomPenguin2: SELL 1 TSLA @ $409.59
  RandomPenguin2: SELL 1 NVO @ $47.84
  RandomPenguin2: BUY 1 GLD @ $462.46
  RandomPenguin2: BUY 1 SLV @ $72.97
  RSI Mean Reversion: BUY 1 NVDA @ $186.99
  TrendPenguin: SELL 1 NVDA @ $186.61
  TrendPenguin: SELL 1 AAPL @ $258.87
  TrendPenguin: SELL 1 PLTR @ $134.38
  TrendPenguin: SELL 1 MSTR @ $128.87
  TrendPenguin: SELL 1 GLD @ $461.54
  TrendPenguin: SELL 1 SLV @ $72.83
  Volatility Breakout: SELL 1 PLTR @ $134.38
  Volatility Breakout: BUY 1 GLD @ $462.46
  Volatility Breakout: SELL 1 SLV @ $72.83

Bar 32:
  BreakoutPenguin: SELL 1 NVDA @ $186.61
  BreakoutPenguin: SELL 1 PLTR @ $134.14
  BreakoutPenguin: SELL 1 LMT @ $669.34
  BreakoutPenguin: SELL 1 GLD @ $461.07
  BreakoutPenguin: SELL 1 SLV @ $72.61
  BreakoutPenguin: SELL 1 SIL @ $103.52
  CarefulTrendPenguin: SELL 1 MSTR @ $128.52
  CarefulTrendPenguin: SELL 1 MSFT @ $396.36
  CarefulTrendPenguin: SELL 1 TSLA @ $409.29
  CarefulTrendPenguin: SELL 2 SLV @ $72.61
  MeanReversionPenguin: BUY 1 NVDA @ $186.99
  MeanReversionPenguin: BUY 1 AAPL @ $258.96
  MeanReversionPenguin: BUY 1 PLTR @ $134.41
  MeanReversionPenguin: BUY 1 AMD @ $201.75
  MeanReversionPenguin: BUY 1 BE @ $156.46
  MeanReversionPenguin: BUY 1 MSTR @ $128.78
  MeanReversionPenguin: BUY 1 TSLA @ $410.11
  MeanReversionPenguin: BUY 1 NVO @ $47.88
  MeanReversionPenguin: BUY 1 GLD @ $462.00
  MeanReversionPenguin: BUY 1 SLV @ $72.75
  Moving Average Crossover: SELL 1 NVO @ $47.78
  Moving Average Crossover: SELL 1 SLV @ $72.61
  Moving Average Crossover: SELL 1 SIL @ $103.52
  RandomPenguin: BUY 1 AAPL @ $258.96
  RandomPenguin: BUY 1 PLTR @ $134.41
  RandomPenguin: SELL 1 AMD @ $201.35
  RandomPenguin: BUY 1 MSTR @ $128.78
  RandomPenguin: SELL 1 TSLA @ $409.29
  RandomPenguin: SELL 1 LMT @ $669.34
  RandomPenguin: BUY 1 NVO @ $47.88
  RandomPenguin: BUY 1 SLV @ $72.75
  RandomPenguin: SELL 1 COPX @ $85.78
  RandomPenguin: SELL 1 SIL @ $103.52
  RandomPenguin2: BUY 1 NVDA @ $186.99
  RandomPenguin2: SELL 1 AAPL @ $258.44
  RandomPenguin2: SELL 1 BE @ $156.14
  RandomPenguin2: BUY 1 MP @ $58.06
  RandomPenguin2: BUY 1 MSTR @ $128.78
  RandomPenguin2: SELL 1 GLD @ $461.07
  RandomPenguin2: BUY 1 SLV @ $72.75
  RSI Mean Reversion: BUY 1 PLTR @ $134.41
  RSI Mean Reversion: BUY 1 AMD @ $201.75
  RSI Mean Reversion: BUY 1 LMT @ $670.68
  RSI Mean Reversion: BUY 1 NVO @ $47.88
  RSI Mean Reversion: BUY 1 GLD @ $462.00
  RSI Mean Reversion: BUY 1 SLV @ $72.75
  TrendPenguin: SELL 1 PLTR @ $134.14
  TrendPenguin: SELL 1 LMT @ $669.34
  TrendPenguin: SELL 1 SLV @ $72.61
  TrendPenguin: SELL 1 COPX @ $85.78
  TrendPenguin: SELL 1 SIL @ $103.52
  Volatility Breakout: SELL 1 MP @ $57.94
  Volatility Breakout: SELL 1 LMT @ $669.34
  Volatility Breakout: SELL 1 GLD @ $461.07
  Volatility Breakout: SELL 1 SIL @ $103.52

Bar 33:
  BreakoutPenguin: SELL 1 NVDA @ $186.51
  BreakoutPenguin: SELL 1 PLTR @ $134.00
  BreakoutPenguin: SELL 1 GLD @ $460.90
  BreakoutPenguin: SELL 1 SLV @ $72.65
  MeanReversionPenguin: BUY 1 MP @ $57.76
  Moving Average Crossover: SELL 1 MP @ $57.64
  RandomPenguin: BUY 1 AAPL @ $259.26
  RandomPenguin: BUY 1 PLTR @ $134.26
  RandomPenguin: BUY 1 AMD @ $201.66
  RandomPenguin: BUY 1 MP @ $57.76
  RandomPenguin: BUY 1 MSTR @ $128.93
  RandomPenguin: BUY 1 MSFT @ $397.02
  RandomPenguin: SELL 1 TSLA @ $409.37
  RandomPenguin: BUY 1 NVO @ $47.85
  RandomPenguin: BUY 1 GLD @ $461.82
  RandomPenguin: BUY 1 SLV @ $72.79
  RandomPenguin: BUY 1 COPX @ $85.83
  RandomPenguin2: SELL 1 AAPL @ $258.74
  RandomPenguin2: BUY 1 PLTR @ $134.26
  RandomPenguin2: BUY 1 AMD @ $201.66
  RandomPenguin2: SELL 1 MP @ $57.64
  RandomPenguin2: BUY 1 MSFT @ $397.02
  RandomPenguin2: BUY 1 NVO @ $47.85
  RandomPenguin2: BUY 1 SLV @ $72.79
  RSI Mean Reversion: BUY 1 MSFT @ $397.02
  TrendPenguin: BUY 1 AAPL @ $259.26
  TrendPenguin: SELL 1 PLTR @ $134.00
  TrendPenguin: BUY 1 MSTR @ $128.93
  TrendPenguin: BUY 1 TSLA @ $410.19
  TrendPenguin: BUY 1 LMT @ $670.72
  TrendPenguin: BUY 1 SLV @ $72.79

Bar 34:
  BreakoutPenguin: SELL 1 GLD @ $461.24
  BreakoutPenguin: SELL 1 SLV @ $72.66
  RandomPenguin: BUY 1 AAPL @ $259.26
  RandomPenguin: SELL 1 AMD @ $201.30
  RandomPenguin: BUY 1 BE @ $155.82
  RandomPenguin: SELL 1 MSFT @ $396.22
  RandomPenguin: BUY 1 NVO @ $47.85
  RandomPenguin: SELL 1 GLD @ $461.24
  RandomPenguin: BUY 1 SLV @ $72.80
  RandomPenguin2: SELL 1 NVDA @ $186.43
  RandomPenguin2: BUY 1 AAPL @ $259.26
  RandomPenguin2: SELL 1 PLTR @ $134.15
  RandomPenguin2: SELL 1 AMD @ $201.30
  RandomPenguin2: SELL 1 BE @ $155.50
  RandomPenguin2: BUY 1 MSTR @ $129.05
  RandomPenguin2: BUY 1 NVO @ $47.85
  RandomPenguin2: BUY 1 GLD @ $462.16
  TrendPenguin: BUY 1 PLTR @ $134.41
  TrendPenguin: BUY 1 AMD @ $201.70
  TrendPenguin: BUY 1 BE @ $155.82
  TrendPenguin: BUY 1 MSTR @ $129.05
  TrendPenguin: BUY 1 TSLA @ $410.41
  TrendPenguin: BUY 1 GLD @ $462.16
  TrendPenguin: BUY 1 SLV @ $72.80
  TrendPenguin: BUY 1 SIL @ $103.85

Bar 35:
  BreakoutPenguin: BUY 1 GLD @ $462.41
  RandomPenguin: BUY 1 NVDA @ $186.88
  RandomPenguin: SELL 1 AAPL @ $258.90
  RandomPenguin: BUY 1 PLTR @ $134.43
  RandomPenguin: BUY 1 AMD @ $201.90
  RandomPenguin: BUY 1 MSTR @ $129.18
  RandomPenguin: SELL 1 TSLA @ $409.65
  RandomPenguin: SELL 1 SLV @ $72.74
  RandomPenguin2: SELL 1 NVDA @ $186.50
  RandomPenguin2: BUY 1 AAPL @ $259.42
  RandomPenguin2: SELL 1 MSTR @ $128.92
  RandomPenguin2: SELL 1 NVO @ $47.74
  RandomPenguin2: SELL 1 SLV @ $72.74
  TrendPenguin: BUY 1 SLV @ $72.88

Bar 36:
  BreakoutPenguin: BUY 1 GLD @ $462.41
  BreakoutPenguin: BUY 1 REMX @ $89.39
  RandomPenguin: BUY 1 NVDA @ $186.72
  RandomPenguin: SELL 1 AMD @ $200.92
  RandomPenguin: SELL 1 BE @ $156.35
  RandomPenguin: SELL 1 MSTR @ $128.73
  RandomPenguin2: BUY 1 NVDA @ $186.72
  RandomPenguin2: SELL 1 AMD @ $200.92
  RandomPenguin2: SELL 1 MSTR @ $128.73
  RandomPenguin2: SELL 1 MSFT @ $396.20
  RandomPenguin2: BUY 1 LMT @ $670.68
  RandomPenguin2: SELL 1 GLD @ $461.49
  RandomPenguin2: BUY 1 REMX @ $89.39
  TrendPenguin: SELL 1 PLTR @ $133.97
  TrendPenguin: SELL 1 AMD @ $200.92
  TrendPenguin: BUY 1 BE @ $156.67
  TrendPenguin: SELL 1 MSTR @ $128.73
  TrendPenguin: SELL 1 TSLA @ $409.29
  TrendPenguin: SELL 1 LMT @ $669.34
  TrendPenguin: SELL 1 SLV @ $72.72
  Volatility Breakout: BUY 1 REMX @ $89.39

Bar 37:
  BreakoutPenguin: SELL 1 GLD @ $461.15
  BreakoutPenguin: SELL 1 SLV @ $72.65
  CarefulTrendPenguin: BUY 1 AAPL @ $259.71
  RandomPenguin: BUY 1 NVDA @ $186.79
  RandomPenguin: SELL 1 PLTR @ $133.95
  RandomPenguin: BUY 1 AMD @ $201.60
  RandomPenguin: SELL 1 MP @ $58.22
  RandomPenguin: BUY 1 MSTR @ $128.78
  RandomPenguin: BUY 1 MSFT @ $396.97
  RandomPenguin: BUY 1 GLD @ $462.08
  RandomPenguin2: SELL 1 AAPL @ $259.19
  RandomPenguin2: BUY 1 PLTR @ $134.21
  RandomPenguin2: SELL 1 MP @ $58.22
  RandomPenguin2: BUY 1 MSTR @ $128.78
  RandomPenguin2: SELL 1 MSFT @ $396.18
  RandomPenguin2: BUY 1 NVO @ $47.75
  RandomPenguin2: BUY 1 SLV @ $72.79
  TrendPenguin: BUY 1 NVDA @ $186.79
  TrendPenguin: BUY 1 AAPL @ $259.71
  TrendPenguin: SELL 1 PLTR @ $133.95
  TrendPenguin: BUY 1 AMD @ $201.60
  TrendPenguin: BUY 1 MP @ $58.34
  TrendPenguin: SELL 1 MSTR @ $128.52
  TrendPenguin: SELL 1 TSLA @ $408.90
  TrendPenguin: BUY 1 NVO @ $47.75
  TrendPenguin: SELL 1 GLD @ $461.15
  TrendPenguin: SELL 1 SLV @ $72.65

Bar 38:
  BreakoutPenguin: BUY 1 GLD @ $462.46
  CarefulTrendPenguin: BUY 1 AMD @ $201.70
  RandomPenguin: SELL 1 NVO @ $47.69
  RandomPenguin2: BUY 1 AAPL @ $259.26
  RandomPenguin2: BUY 1 PLTR @ $134.23
  RandomPenguin2: BUY 1 MSTR @ $128.73
  RandomPenguin2: SELL 1 SLV @ $72.80
  RandomPenguin2: BUY 1 GDXJ @ $138.64
  TrendPenguin: BUY 1 NVDA @ $186.86
  TrendPenguin: SELL 1 AAPL @ $258.74
  TrendPenguin: BUY 1 PLTR @ $134.23
  TrendPenguin: BUY 1 AMD @ $201.70
  TrendPenguin: SELL 1 BE @ $155.87
  TrendPenguin: BUY 1 MSFT @ $397.20
  TrendPenguin: BUY 1 TSLA @ $410.20
  TrendPenguin: BUY 1 NVO @ $47.79
  TrendPenguin: BUY 1 GLD @ $462.46
  TrendPenguin: BUY 1 SLV @ $72.95
  TrendPenguin: BUY 1 GDXJ @ $138.64

Bar 39:
  BreakoutPenguin: BUY 1 GLD @ $462.62
  BreakoutPenguin: BUY 1 SLV @ $73.00
  CarefulTrendPenguin: BUY 1 AAPL @ $259.56
  RandomPenguin: SELL 1 NVDA @ $186.43
  RandomPenguin: SELL 1 AAPL @ $259.04
  RandomPenguin: SELL 1 PLTR @ $133.80
  RandomPenguin: BUY 1 MSFT @ $397.02
  RandomPenguin: BUY 1 SLV @ $73.00
  RandomPenguin2: BUY 1 PLTR @ $134.06
  RandomPenguin2: SELL 1 SLV @ $72.86
  TrendPenguin: SELL 1 NVDA @ $186.43
  TrendPenguin: BUY 1 AAPL @ $259.56
  TrendPenguin: SELL 1 PLTR @ $133.80
  TrendPenguin: SELL 1 AMD @ $201.00
  TrendPenguin: SELL 1 BE @ $155.85
  TrendPenguin: SELL 1 MSFT @ $396.22
  TrendPenguin: SELL 1 TSLA @ $408.96
  TrendPenguin: BUY 1 GLD @ $462.62
  TrendPenguin: BUY 1 SLV @ $73.00
  Volatility Breakout: BUY 1 GLD @ $462.62

Bar 40:
  BreakoutPenguin: BUY 1 GLD @ $462.46
  BreakoutPenguin: SELL 1 PPLT @ $192.23
  CarefulTrendPenguin: SELL 1 AMD @ $200.80
  RandomPenguin: SELL 1 NVDA @ $186.23
  RandomPenguin: SELL 1 AAPL @ $258.69
  RandomPenguin: SELL 1 PLTR @ $133.37
  RandomPenguin: SELL 1 AMD @ $200.80
  RandomPenguin: SELL 1 MSTR @ $127.67
  RandomPenguin: SELL 1 MSFT @ $395.88
  RandomPenguin: SELL 1 NVO @ $47.65
  RandomPenguin: SELL 1 SLV @ $72.70
  RandomPenguin: BUY 1 PPLT @ $192.61
  RandomPenguin: BUY 1 SIL @ $103.85
  RandomPenguin2: SELL 1 AAPL @ $258.69
  RandomPenguin2: SELL 1 PLTR @ $133.37
  RandomPenguin2: BUY 1 MSTR @ $127.93
  RandomPenguin2: BUY 1 MSFT @ $396.68
  RandomPenguin2: BUY 1 SLV @ $72.84
  RSI Mean Reversion: BUY 1 PPLT @ $192.61
  TrendPenguin: SELL 1 NVDA @ $186.23
  TrendPenguin: SELL 1 AAPL @ $258.69
  TrendPenguin: SELL 1 PLTR @ $133.37
  TrendPenguin: SELL 1 AMD @ $200.80
  TrendPenguin: SELL 1 NVO @ $47.65
  TrendPenguin: SELL 1 GLD @ $461.54
  TrendPenguin: SELL 1 SLV @ $72.70
  TrendPenguin: SELL 1 PPLT @ $192.23
  Volatility Breakout: SELL 1 PPLT @ $192.23

Bar 41:
  BreakoutPenguin: BUY 1 GLD @ $462.51
  CarefulTrendPenguin: SELL 2 AAPL @ $258.62
  RandomPenguin: BUY 1 NVDA @ $186.56
  RandomPenguin: SELL 1 PLTR @ $133.37
  RandomPenguin: BUY 1 MSTR @ $128.26
  RandomPenguin: SELL 1 MSFT @ $395.65
  RandomPenguin: SELL 1 NVO @ $47.65
  RandomPenguin: SELL 1 GLD @ $461.59
  RandomPenguin: BUY 1 SLV @ $72.86
  RandomPenguin2: SELL 1 MSTR @ $128.00
  RandomPenguin2: SELL 1 NVO @ $47.65
  RandomPenguin2: SELL 1 SLV @ $72.72
  TrendPenguin: SELL 1 AAPL @ $258.62
  TrendPenguin: BUY 1 MSTR @ $128.26
  TrendPenguin: BUY 1 TSLA @ $409.28
  TrendPenguin: BUY 1 GLD @ $462.51
  TrendPenguin: BUY 1 SLV @ $72.86

Bar 42:
  BreakoutPenguin: BUY 1 GLD @ $462.54
  CarefulTrendPenguin: BUY 1 GLD @ $462.54
  CarefulTrendPenguin: BUY 1 SLV @ $72.87
  Moving Average Crossover: BUY 1 GLD @ $462.54
  RandomPenguin: BUY 1 BE @ $155.44
  RandomPenguin: BUY 1 TSLA @ $409.56
  RandomPenguin: BUY 1 GLD @ $462.54
  RandomPenguin: BUY 1 SLV @ $72.87
  RandomPenguin2: BUY 1 NVDA @ $186.74
  RandomPenguin2: SELL 1 PLTR @ $133.62
  RandomPenguin2: BUY 1 BE @ $155.44
  TrendPenguin: BUY 1 NVDA @ $186.74
  TrendPenguin: BUY 1 AAPL @ $259.33
  TrendPenguin: BUY 1 PLTR @ $133.88
  TrendPenguin: BUY 1 AMD @ $201.40
  TrendPenguin: BUY 1 BE @ $155.44
  TrendPenguin: BUY 1 MSTR @ $128.27
  TrendPenguin: BUY 1 MSFT @ $396.52
  TrendPenguin: SELL 1 NOC @ $740.36
  TrendPenguin: BUY 1 NVO @ $47.76
  TrendPenguin: BUY 1 GLD @ $462.54
  TrendPenguin: BUY 1 SLV @ $72.87
  Volatility Breakout: SELL 1 NOC @ $740.36

Bar 43:
  BreakoutPenguin: BUY 1 GLD @ $462.40
  CarefulTrendPenguin: BUY 1 SLV @ $72.90
  RandomPenguin: SELL 1 PLTR @ $133.54
  RandomPenguin: BUY 1 BE @ $155.91
  RandomPenguin: BUY 1 MSTR @ $128.57
  RandomPenguin: BUY 1 TSLA @ $409.51
  RandomPenguin: SELL 1 GLD @ $461.48
  RandomPenguin2: SELL 1 MSFT @ $396.10
  RandomPenguin2: BUY 1 TSLA @ $409.51
  RandomPenguin2: SELL 1 GLD @ $461.48
  RandomPenguin2: SELL 1 GDXJ @ $138.23
  TrendPenguin: SELL 1 AAPL @ $258.74
  TrendPenguin: SELL 1 PLTR @ $133.54
  TrendPenguin: BUY 1 BE @ $155.91
  TrendPenguin: SELL 1 MP @ $57.69
  TrendPenguin: BUY 1 MSTR @ $128.57
  TrendPenguin: BUY 1 MSFT @ $396.90
  TrendPenguin: SELL 1 TSLA @ $408.69
  TrendPenguin: SELL 1 GLD @ $461.48
  TrendPenguin: BUY 1 SLV @ $72.90
  TrendPenguin: SELL 1 GDXJ @ $138.23

Bar 44:
  BreakoutPenguin: BUY 1 SLV @ $73.00
  CarefulTrendPenguin: BUY 1 SLV @ $73.00
  RandomPenguin: BUY 1 AMD @ $201.33
  RandomPenguin: SELL 1 BE @ $155.47
  RandomPenguin: BUY 1 MSTR @ $128.13
  RandomPenguin: BUY 1 SLV @ $73.00
  RandomPenguin: BUY 1 GDXJ @ $138.69
  RandomPenguin2: BUY 1 NVDA @ $186.77
  RandomPenguin2: SELL 1 AAPL @ $258.85
  RandomPenguin2: BUY 1 AMD @ $201.33
  RandomPenguin2: BUY 1 BE @ $155.79
  RandomPenguin2: SELL 1 MSTR @ $127.87
  RandomPenguin2: SELL 1 TSLA @ $408.66
  RandomPenguin2: SELL 1 LMT @ $670.21
  RandomPenguin2: BUY 1 NVO @ $47.78
  RandomPenguin2: BUY 1 GLD @ $462.79
  RandomPenguin2: SELL 1 COPX @ $85.49
  RandomPenguin2: BUY 1 GDXJ @ $138.69
  TrendPenguin: BUY 1 NVDA @ $186.77
  TrendPenguin: BUY 1 AAPL @ $259.37
  TrendPenguin: BUY 1 PLTR @ $133.84
  TrendPenguin: SELL 1 AMD @ $200.93
  TrendPenguin: SELL 1 BE @ $155.47
  TrendPenguin: SELL 1 MSTR @ $127.87
  TrendPenguin: BUY 1 LMT @ $671.55
  TrendPenguin: BUY 1 NVO @ $47.78
  TrendPenguin: BUY 1 SLV @ $73.00
  TrendPenguin: BUY 1 GDXJ @ $138.69

Bar 45:
  BreakoutPenguin: BUY 1 SLV @ $73.04
  CarefulTrendPenguin: BUY 1 MSTR @ $128.39
  CarefulTrendPenguin: BUY 1 GLD @ $462.91
  CarefulTrendPenguin: BUY 1 SLV @ $73.04
  Moving Average Crossover: BUY 1 SLV @ $73.04
  RandomPenguin: SELL 1 NVDA @ $186.50
  RandomPenguin: BUY 1 AAPL @ $259.48
  RandomPenguin: BUY 1 PLTR @ $133.94
  RandomPenguin: SELL 1 AMD @ $200.91
  RandomPenguin: SELL 1 TSLA @ $408.52
  RandomPenguin: SELL 1 SLV @ $72.90
  RandomPenguin2: BUY 1 AAPL @ $259.48
  RandomPenguin2: SELL 1 PLTR @ $133.68
  RandomPenguin2: SELL 1 AMD @ $200.91
  RandomPenguin2: BUY 1 MP @ $57.86
  RandomPenguin2: SELL 1 MSTR @ $128.13
  RandomPenguin2: BUY 1 TSLA @ $409.34
  RandomPenguin2: SELL 1 NVO @ $47.68
  RandomPenguin2: SELL 1 GLD @ $461.99
  RandomPenguin2: SELL 1 SLV @ $72.90
  TrendPenguin: BUY 1 MP @ $57.86
  TrendPenguin: BUY 1 NVO @ $47.78

Bar 46:
  BreakoutPenguin: BUY 1 SLV @ $73.05
  BreakoutPenguin: SELL 1 REMX @ $89.03
  CarefulTrendPenguin: BUY 1 MSTR @ $128.44
  CarefulTrendPenguin: BUY 1 GLD @ $462.92
  CarefulTrendPenguin: BUY 1 SLV @ $73.05
  RandomPenguin: SELL 1 NVDA @ $186.34
  RandomPenguin: SELL 1 AAPL @ $258.75
  RandomPenguin: BUY 1 PLTR @ $133.60
  RandomPenguin: BUY 1 MSTR @ $128.44
  RandomPenguin: BUY 1 MSFT @ $396.72
  RandomPenguin: BUY 1 TSLA @ $409.08
  RandomPenguin: BUY 1 SLV @ $73.05
  RandomPenguin2: BUY 1 NVDA @ $186.72
  RandomPenguin2: BUY 1 AAPL @ $259.27
  RandomPenguin2: BUY 1 PLTR @ $133.60
  RandomPenguin2: BUY 1 AMD @ $201.50
  RandomPenguin2: SELL 1 NVO @ $47.66
  RandomPenguin2: BUY 1 SLV @ $73.05
  RandomPenguin2: SELL 1 REMX @ $89.03
  RSI Mean Reversion: SELL 1 LMT @ $670.21
  TrendPenguin: SELL 1 NVDA @ $186.34
  TrendPenguin: SELL 1 AAPL @ $258.75
  TrendPenguin: SELL 1 PLTR @ $133.34
  TrendPenguin: BUY 1 AMD @ $201.50
  TrendPenguin: BUY 1 MSTR @ $128.44
  TrendPenguin: SELL 1 MSFT @ $395.92
  TrendPenguin: SELL 1 NVO @ $47.66
  TrendPenguin: BUY 1 GLD @ $462.92
  TrendPenguin: BUY 1 SLV @ $73.05
  Volatility Breakout: SELL 1 REMX @ $89.03

Bar 47:
  BreakoutPenguin: BUY 1 SLV @ $73.07
  BreakoutPenguin: BUY 1 GDXJ @ $138.79
  CarefulTrendPenguin: BUY 1 GLD @ $463.14
  CarefulTrendPenguin: BUY 1 SLV @ $73.07
  MeanReversionPenguin: SELL 1 GLD @ $462.22
  MeanReversionPenguin: SELL 1 GDXJ @ $138.51
  Moving Average Crossover: BUY 1 GDXJ @ $138.79
  RandomPenguin: SELL 1 MSTR @ $128.11
  RandomPenguin: SELL 1 TSLA @ $408.19
  RandomPenguin: SELL 1 SLV @ $72.93
  RandomPenguin: SELL 1 GDXJ @ $138.51
  RandomPenguin2: BUY 1 AAPL @ $259.14
  RandomPenguin2: BUY 1 AMD @ $201.23
  RandomPenguin2: BUY 1 MSTR @ $128.37
  RandomPenguin2: SELL 1 TSLA @ $408.19
  RandomPenguin2: BUY 1 COPX @ $85.80
  RandomPenguin2: SELL 1 GDXJ @ $138.51
  RSI Mean Reversion: SELL 1 GLD @ $462.22
  RSI Mean Reversion: SELL 1 GDXJ @ $138.51
  TrendPenguin: SELL 1 NVDA @ $186.30
  TrendPenguin: BUY 1 PLTR @ $133.69
  TrendPenguin: SELL 1 AMD @ $200.83
  TrendPenguin: BUY 1 BE @ $155.88
  TrendPenguin: SELL 1 MSTR @ $128.11
  TrendPenguin: SELL 1 MSFT @ $395.80
  TrendPenguin: BUY 1 GLD @ $463.14
  TrendPenguin: BUY 1 SLV @ $73.07
  TrendPenguin: BUY 1 COPX @ $85.80
  TrendPenguin: BUY 1 GDXJ @ $138.79
  Volatility Breakout: BUY 1 SLV @ $73.07

Bar 48:
  CarefulTrendPenguin: BUY 1 PLTR @ $133.93
  CarefulTrendPenguin: BUY 1 GLD @ $463.36
  CarefulTrendPenguin: BUY 1 SLV @ $73.10
  MeanReversionPenguin: BUY 1 REMX @ $89.19
  RandomPenguin: SELL 1 NVDA @ $186.39
  RandomPenguin: SELL 1 PLTR @ $133.67
  RandomPenguin: BUY 1 AMD @ $201.31
  RandomPenguin: SELL 1 BE @ $155.59
  RandomPenguin: BUY 1 MSTR @ $128.52
  RandomPenguin: BUY 1 TSLA @ $409.22
  RandomPenguin: BUY 1 NVO @ $47.77
  RandomPenguin: BUY 1 GLD @ $463.36
  RandomPenguin2: BUY 1 NVDA @ $186.77
  RandomPenguin2: SELL 1 AAPL @ $258.82
  RandomPenguin2: BUY 1 PLTR @ $133.93
  RandomPenguin2: BUY 1 AMD @ $201.31
  RandomPenguin2: SELL 1 BE @ $155.59
  RandomPenguin2: BUY 1 SLV @ $73.10
  TrendPenguin: SELL 1 LMT @ $669.99
  TrendPenguin: BUY 1 NVO @ $47.77
  TrendPenguin: BUY 1 GLD @ $463.36
  TrendPenguin: BUY 1 SLV @ $73.10

Bar 49:
  CarefulTrendPenguin: BUY 1 GLD @ $463.77
  CarefulTrendPenguin: BUY 1 SLV @ $73.18
  RandomPenguin: SELL 1 PLTR @ $133.54
  RandomPenguin: BUY 1 AMD @ $201.15
  RandomPenguin2: BUY 1 NVDA @ $186.67
  RandomPenguin2: SELL 1 PLTR @ $133.54
  RandomPenguin2: SELL 1 MP @ $57.74
  RandomPenguin2: SELL 1 NVO @ $47.64
  RandomPenguin2: SELL 1 SLV @ $73.04
  TrendPenguin: SELL 1 PLTR @ $133.54
  TrendPenguin: SELL 1 MP @ $57.74
  TrendPenguin: SELL 1 MSTR @ $128.21
  TrendPenguin: SELL 1 NVO @ $47.64
  TrendPenguin: BUY 1 GLD @ $463.77
  TrendPenguin: SELL 1 GDXJ @ $138.49

Bar 50:
  CarefulTrendPenguin: BUY 1 GLD @ $464.11
  CarefulTrendPenguin: BUY 1 SLV @ $73.18
  MeanReversionPenguin: SELL 1 SLV @ $73.04
